sample_id,recommended_split,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Wet-Waste-Biomass-Opt::pyrolysis::0247,train,41.4,5.6,0.0,53.1,78.44,15.0,6.56,15.54,550,20,5.0,30.1,34.71,67.24,62.68
Wet-Waste-Biomass-Opt::pyrolysis::0248,validation,41.4,5.6,0.0,53.1,78.44,15.0,6.56,15.54,650,20,5.0,29.5,39.16,74.34,66.98
Wet-Waste-Biomass-Opt::pyrolysis::0249,train,42.95,5.64,0.76,40.51,80.7,9.93,9.37,16.39,300,30,10.0,69.7,16.23,69.03,85.02
Wet-Waste-Biomass-Opt::pyrolysis::0250,train,42.95,5.64,0.76,40.51,80.7,9.93,9.37,16.39,350,30,10.0,49.11,20.47,61.34,64.17
Wet-Waste-Biomass-Opt::pyrolysis::0251,train,42.95,5.64,0.76,40.51,80.7,9.93,9.37,16.39,400,30,10.0,40.13,23.51,57.57,56.88
Wet-Waste-Biomass-Opt::pyrolysis::0252,validation,42.95,5.64,0.76,40.51,80.7,9.93,9.37,16.39,450,30,10.0,37.56,23.71,54.36,54.72
Wet-Waste-Biomass-Opt::pyrolysis::0253,test,42.95,5.64,0.76,40.51,80.7,9.93,9.37,16.39,500,30,10.0,34.06,23.22,48.26,50.85
Wet-Waste-Biomass-Opt::pyrolysis::0254,validation,42.95,5.64,0.76,40.51,80.7,9.93,9.37,16.39,550,30,10.0,33.52,23.24,47.54,50.8
Wet-Waste-Biomass-Opt::pyrolysis::0255,train,42.95,5.64,0.76,40.51,80.7,9.93,9.37,16.39,600,30,10.0,33.64,23.98,49.22,51.8
Wet-Waste-Biomass-Opt::pyrolysis::0256,test,37.83,10.18,1.31,36.74,75.66,15.12,9.23,11.82,300,30,10.0,62.21,24.45,128.68,78.13
Wet-Waste-Biomass-Opt::pyrolysis::0257,train,37.83,10.18,1.31,36.74,75.66,15.12,9.23,11.82,400,30,10.0,40.0,29.78,100.77,62.11
Wet-Waste-Biomass-Opt::pyrolysis::0258,train,37.83,10.18,1.31,36.74,75.66,15.12,9.23,11.82,500,30,10.0,36.56,27.16,84.0,59.41
Wet-Waste-Biomass-Opt::pyrolysis::0259,train,37.83,10.18,1.31,36.74,75.66,15.12,9.23,11.82,600,30,10.0,32.65,25.95,71.67,56.26
Wet-Waste-Biomass-Opt::pyrolysis::0260,train,37.83,10.18,1.31,36.74,75.66,15.12,9.23,11.82,700,30,10.0,30.98,25.95,68.01,53.55
Wet-Waste-Biomass-Opt::pyrolysis::0261,test,40.06,5.47,0.69,40.23,76.87,10.06,13.07,14.96,300,30,10.0,74.49,12.7,63.24,82.04
Wet-Waste-Biomass-Opt::pyrolysis::0262,train,40.06,5.47,0.69,40.23,76.87,10.06,13.07,14.96,350,30,10.0,53.68,17.58,63.08,66.09
Wet-Waste-Biomass-Opt::pyrolysis::0263,train,40.06,5.47,0.69,40.23,76.87,10.06,13.07,14.96,400,30,10.0,43.73,20.12,58.82,56.2
Wet-Waste-Biomass-Opt::pyrolysis::0264,train,40.06,5.47,0.69,40.23,76.87,10.06,13.07,14.96,450,30,10.0,39.98,19.31,51.62,51.35
Wet-Waste-Biomass-Opt::pyrolysis::0265,train,40.06,5.47,0.69,40.23,76.87,10.06,13.07,14.96,500,30,10.0,37.5,19.6,49.13,48.27
Wet-Waste-Biomass-Opt::pyrolysis::0266,test,40.06,5.47,0.69,40.23,76.87,10.06,13.07,14.96,550,30,10.0,36.64,20.67,50.62,50.18
Wet-Waste-Biomass-Opt::pyrolysis::0267,train,40.06,5.47,0.69,40.23,76.87,10.06,13.07,14.96,600,30,10.0,35.59,21.0,49.96,48.92
Wet-Waste-Biomass-Opt::pyrolysis::0268,train,40.06,5.47,0.69,40.23,76.86,10.16,12.98,14.96,300,30,10.0,74.32,12.42,61.71,83.86
Wet-Waste-Biomass-Opt::pyrolysis::0269,train,40.06,5.47,0.69,40.23,76.86,10.16,12.98,14.96,350,30,10.0,45.39,17.43,52.87,55.95
Wet-Waste-Biomass-Opt::pyrolysis::0270,train,40.06,5.47,0.69,40.23,76.86,10.16,12.98,14.96,400,30,10.0,43.21,20.18,58.3,55.97
Wet-Waste-Biomass-Opt::pyrolysis::0271,test,40.06,5.47,0.69,40.23,76.86,10.16,12.98,14.96,450,30,10.0,38.88,19.49,50.66,50.69
Wet-Waste-Biomass-Opt::pyrolysis::0272,test,40.06,5.47,0.69,40.23,76.86,10.16,12.98,14.96,500,30,10.0,37.21,19.96,49.63,48.19
Wet-Waste-Biomass-Opt::pyrolysis::0273,train,40.06,5.47,0.69,40.23,76.86,10.16,12.98,14.96,550,30,10.0,36.69,20.51,50.31,50.35
Wet-Waste-Biomass-Opt::pyrolysis::0274,test,40.06,5.47,0.69,40.23,76.86,10.16,12.98,14.96,600,30,10.0,36.88,21.05,51.88,51.36
Wet-Waste-Biomass-Opt::pyrolysis::0275,train,38.62,6.1,1.6,32.88,71.94,13.43,14.63,14.02,300,30,10.0,72.32,22.71,117.17,90.5
Wet-Waste-Biomass-Opt::pyrolysis::0276,train,38.62,6.1,1.6,32.88,71.94,13.43,14.63,14.02,400,30,10.0,44.56,22.51,71.55,62.63
Wet-Waste-Biomass-Opt::pyrolysis::0277,test,38.62,6.1,1.6,32.88,71.94,13.43,14.63,14.02,500,30,10.0,39.15,23.2,64.77,55.06
Wet-Waste-Biomass-Opt::pyrolysis::0278,train,38.62,6.1,1.6,32.88,71.94,13.43,14.63,14.02,600,30,10.0,37.89,22.06,59.63,55.78
Wet-Waste-Biomass-Opt::pyrolysis::0279,validation,38.62,6.1,1.6,32.88,71.94,13.43,14.63,14.02,700,30,10.0,36.12,21.19,54.59,51.7
Wet-Waste-Biomass-Opt::pyrolysis::0280,train,49.5,5.9,0.0,44.7,75.62,22.31,2.07,19.6,350,20,5.0,48.7,21.75,54.05,68.51
Wet-Waste-Biomass-Opt::pyrolysis::0281,train,49.5,5.9,0.0,44.7,75.62,22.31,2.07,19.6,450,20,5.0,36.6,27.22,50.83,59.05
Wet-Waste-Biomass-Opt::pyrolysis::0282,test,49.5,5.9,0.0,44.7,75.62,22.31,2.07,19.6,550,20,5.0,33.2,32.07,54.33,60.32
Wet-Waste-Biomass-Opt::pyrolysis::0283,train,49.5,5.9,0.0,44.7,75.62,22.31,2.07,19.6,650,20,5.0,29.1,35.37,52.52,55.62
Wet-Waste-Biomass-Opt::pyrolysis::0284,train,49.1,5.55,0.45,44.9,82.75,16.72,0.53,19.58,400,30,20.0,27.02,39.79,54.9,42.82
Wet-Waste-Biomass-Opt::pyrolysis::0285,validation,49.1,5.55,0.45,44.9,82.75,16.72,0.53,19.58,500,30,20.0,25.98,36.55,48.51,43.87
Wet-Waste-Biomass-Opt::pyrolysis::0286,train,49.1,5.55,0.45,44.9,82.75,16.72,0.53,19.58,600,30,20.0,23.12,36.0,42.51,41.87
Wet-Waste-Biomass-Opt::pyrolysis::0287,test,49.1,5.55,0.45,44.9,82.75,16.72,0.53,19.58,700,30,20.0,22.08,35.29,39.8,40.46
Wet-Waste-Biomass-Opt::pyrolysis::0288,train,49.1,5.55,0.45,44.9,82.75,16.72,0.53,19.58,800,30,20.0,20.78,33.8,35.87,39.02
Wet-Waste-Biomass-Opt::pyrolysis::0289,test,48.15,6.7,1.35,43.6,85.45,13.15,1.4,18.67,200,20,15.0,91.0,16.54,80.61,96.69
Wet-Waste-Biomass-Opt::pyrolysis::0290,train,48.15,6.7,1.35,43.6,85.45,13.15,1.4,18.67,225,20,15.0,89.17,16.99,81.17,95.82
Wet-Waste-Biomass-Opt::pyrolysis::0291,train,48.15,6.7,1.35,43.6,85.45,13.15,1.4,18.67,250,20,15.0,79.19,16.38,69.49,85.52
Wet-Waste-Biomass-Opt::pyrolysis::0292,validation,48.15,6.7,1.35,43.6,85.45,13.15,1.4,18.67,275,20,15.0,72.0,17.41,67.17,79.81
Wet-Waste-Biomass-Opt::pyrolysis::0293,validation,48.15,6.7,1.35,43.6,85.45,13.15,1.4,18.67,300,20,15.0,65.16,19.21,67.05,75.13
Wet-Waste-Biomass-Opt::pyrolysis::0294,test,48.15,6.7,1.35,43.6,85.45,13.15,1.4,18.67,330,20,15.0,61.42,22.43,73.81,76.36
Wet-Waste-Biomass-Opt::pyrolysis::0295,train,50.21,5.63,1.23,42.93,82.72,16.05,1.23,20.18,300,10,10.0,49.3,21.62,52.8,67.32
Wet-Waste-Biomass-Opt::pyrolysis::0296,train,50.21,5.63,1.23,42.93,82.72,16.05,1.23,20.18,400,10,10.0,30.7,25.81,39.26,45.64
Wet-Waste-Biomass-Opt::pyrolysis::0297,test,50.21,5.63,1.23,42.93,82.72,16.05,1.23,20.18,500,10,10.0,26.0,26.75,34.45,40.97
Wet-Waste-Biomass-Opt::pyrolysis::0298,train,50.21,5.63,1.23,42.93,82.72,16.05,1.23,20.18,600,10,10.0,24.3,28.56,34.38,40.63
Wet-Waste-Biomass-Opt::pyrolysis::0299,test,50.21,5.63,1.23,42.93,82.72,16.05,1.23,20.18,700,10,10.0,23.6,30.91,36.14,41.52
Wet-Waste-Biomass-Opt::pyrolysis::0300,train,47.66,6.18,0.15,46.01,81.26,17.14,1.6,18.54,200,60,10.0,95.89,9.19,47.51,97.7
Wet-Waste-Biomass-Opt::pyrolysis::0301,test,47.66,6.18,0.15,46.01,81.26,17.14,1.6,18.54,300,60,10.0,46.67,22.58,56.85,61.75
Wet-Waste-Biomass-Opt::pyrolysis::0302,train,47.66,6.18,0.15,46.01,81.26,17.14,1.6,18.54,400,60,10.0,33.07,27.89,49.76,51.83
Wet-Waste-Biomass-Opt::pyrolysis::0303,train,47.66,6.18,0.15,46.01,81.26,17.14,1.6,18.54,500,60,10.0,29.43,32.54,51.66,51.99
Wet-Waste-Biomass-Opt::pyrolysis::0304,train,47.66,6.18,0.15,46.01,81.26,17.14,1.6,18.54,600,60,10.0,27.84,31.89,47.9,50.48
Wet-Waste-Biomass-Opt::pyrolysis::0305,train,47.66,6.18,0.15,46.01,81.26,17.14,1.6,18.54,700,60,10.0,27.1,31.36,45.85,50.12
Wet-Waste-Biomass-Opt::pyrolysis::0306,test,47.66,6.18,0.15,46.01,81.26,17.14,1.6,18.54,800,60,10.0,26.3,31.8,45.11,49.46
Wet-Waste-Biomass-Opt::pyrolysis::0307,train,42.62,6.36,2.08,44.78,68.2,27.8,4.0,16.02,250,30,5.0,72.1,20.85,93.85,89.58
Wet-Waste-Biomass-Opt::pyrolysis::0308,validation,42.62,6.36,2.08,44.78,68.2,27.8,4.0,16.02,300,30,5.0,51.1,23.71,75.66,68.14
Wet-Waste-Biomass-Opt::pyrolysis::0309,train,42.62,6.36,2.08,44.78,68.2,27.8,4.0,16.02,350,30,5.0,43.2,27.95,75.39,65.81
Wet-Waste-Biomass-Opt::pyrolysis::0310,train,42.62,6.36,2.08,44.78,68.2,27.8,4.0,16.02,500,30,5.0,30.6,23.53,44.97,45.79
Wet-Waste-Biomass-Opt::pyrolysis::0311,train,42.62,6.36,2.08,44.78,68.2,27.8,4.0,16.02,600,30,5.0,27.6,24.96,43.02,44.07
Wet-Waste-Biomass-Opt::pyrolysis::0312,train,45.92,6.21,6.9,40.09,75.28,17.67,7.05,18.19,400,30,5.0,38.4,47.79,100.88,53.56
Wet-Waste-Biomass-Opt::pyrolysis::0313,train,45.92,6.21,6.9,40.09,75.28,17.67,7.05,18.19,450,30,5.0,34.66,48.57,92.55,48.5
Wet-Waste-Biomass-Opt::pyrolysis::0314,train,45.92,6.21,6.9,40.09,75.28,17.67,7.05,18.19,500,30,5.0,33.23,51.71,94.46,48.34
Wet-Waste-Biomass-Opt::pyrolysis::0315,test,39.7,7.63,1.13,38.8,76.26,16.12,7.63,13.88,300,30,10.0,69.35,29.05,145.19,91.95
Wet-Waste-Biomass-Opt::pyrolysis::0316,validation,39.7,7.63,1.13,38.8,76.26,16.12,7.63,13.88,400,30,10.0,38.66,31.25,87.08,64.16
Wet-Waste-Biomass-Opt::pyrolysis::0317,validation,39.7,7.63,1.13,38.8,76.26,16.12,7.63,13.88,500,30,10.0,33.18,28.39,67.89,59.92
Wet-Waste-Biomass-Opt::pyrolysis::0318,train,39.7,7.63,1.13,38.8,76.26,16.12,7.63,13.88,600,30,10.0,32.96,26.25,62.35,58.88
Wet-Waste-Biomass-Opt::pyrolysis::0319,validation,39.7,7.63,1.13,38.8,76.26,16.12,7.63,13.88,700,30,10.0,17.68,25.14,32.03,31.53
Wet-Waste-Biomass-Opt::pyrolysis::0320,test,43.92,5.92,0.49,42.54,86.09,7.49,6.42,16.74,300,30,10.0,68.22,16.99,69.23,80.49
Wet-Waste-Biomass-Opt::pyrolysis::0321,train,43.92,5.92,0.49,42.54,86.09,7.49,6.42,16.74,350,30,10.0,42.61,24.03,61.15,59.21
Wet-Waste-Biomass-Opt::pyrolysis::0322,train,43.92,5.92,0.49,42.54,86.09,7.49,6.42,16.74,400,30,10.0,38.29,26.02,59.5,56.68
Wet-Waste-Biomass-Opt::pyrolysis::0323,train,43.92,5.92,0.49,42.54,86.09,7.49,6.42,16.74,450,30,10.0,35.46,26.67,56.48,54.01
Wet-Waste-Biomass-Opt::pyrolysis::0324,train,43.92,5.92,0.49,42.54,86.09,7.49,6.42,16.74,500,30,10.0,32.68,25.46,49.69,49.95
Wet-Waste-Biomass-Opt::pyrolysis::0325,train,43.92,5.92,0.49,42.54,86.09,7.49,6.42,16.74,550,30,10.0,31.92,26.42,50.36,50.94
Wet-Waste-Biomass-Opt::pyrolysis::0326,validation,43.92,5.92,0.49,42.54,86.09,7.49,6.42,16.74,600,30,10.0,32.5,26.6,51.62,53.29
Wet-Waste-Biomass-Opt::pyrolysis::0327,train,36.71,7.77,1.19,41.55,77.67,17.96,4.38,12.27,300,30,10.0,75.72,13.25,81.72,106.35
Wet-Waste-Biomass-Opt::pyrolysis::0328,validation,36.71,7.77,1.19,41.55,77.67,17.96,4.38,12.27,400,30,10.0,42.73,24.0,83.55,74.13
Wet-Waste-Biomass-Opt::pyrolysis::0329,validation,36.71,7.77,1.19,41.55,77.67,17.96,4.38,12.27,500,30,10.0,39.97,24.7,80.42,75.24
Wet-Waste-Biomass-Opt::pyrolysis::0330,train,36.71,7.77,1.19,41.55,77.67,17.96,4.38,12.27,600,30,10.0,36.68,25.21,75.34,70.73
Wet-Waste-Biomass-Opt::pyrolysis::0331,train,36.71,7.77,1.19,41.55,77.67,17.96,4.38,12.27,700,30,10.0,33.12,23.7,63.94,59.24
Wet-Waste-Biomass-Opt::pyrolysis::0332,validation,43.95,5.81,1.12,41.12,82.38,10.17,7.45,16.86,300,30,10.0,72.85,13.6,58.77,81.04
Wet-Waste-Biomass-Opt::pyrolysis::0333,train,43.95,5.81,1.12,41.12,82.38,10.17,7.45,16.86,350,30,10.0,50.92,22.29,67.33,66.28
Wet-Waste-Biomass-Opt::pyrolysis::0334,validation,43.95,5.81,1.12,41.12,82.38,10.17,7.45,16.86,400,30,10.0,42.82,23.56,59.83,59.77
Wet-Waste-Biomass-Opt::pyrolysis::0335,train,43.95,5.81,1.12,41.12,82.38,10.17,7.45,16.86,450,30,10.0,36.65,24.2,52.61,52.02
Wet-Waste-Biomass-Opt::pyrolysis::0336,test,43.95,5.81,1.12,41.12,82.38,10.17,7.45,16.86,500,30,10.0,34.98,24.74,51.33,51.83
Wet-Waste-Biomass-Opt::pyrolysis::0337,train,43.95,5.81,1.12,41.12,82.38,10.17,7.45,16.86,550,30,10.0,35.96,25.0,53.33,54.71
Wet-Waste-Biomass-Opt::pyrolysis::0338,test,43.95,5.81,1.12,41.12,82.38,10.17,7.45,16.86,600,30,10.0,35.67,25.21,53.33,54.79
Wet-Waste-Biomass-Opt::pyrolysis::0339,train,43.95,5.81,1.12,41.12,82.63,9.98,7.39,16.86,300,30,10.0,73.82,13.41,58.71,82.13
Wet-Waste-Biomass-Opt::pyrolysis::0340,train,43.95,5.81,1.12,41.12,82.63,9.98,7.39,16.86,350,30,10.0,45.72,22.46,60.9,59.48
Wet-Waste-Biomass-Opt::pyrolysis::0341,train,43.95,5.81,1.12,41.12,82.63,9.98,7.39,16.86,400,30,10.0,40.52,23.6,56.7,56.53
Wet-Waste-Biomass-Opt::pyrolysis::0342,train,43.95,5.81,1.12,41.12,82.63,9.98,7.39,16.86,450,30,10.0,38.32,24.36,55.37,54.41
Wet-Waste-Biomass-Opt::pyrolysis::0343,train,43.95,5.81,1.12,41.12,82.63,9.98,7.39,16.86,500,30,10.0,36.01,24.83,53.03,53.38
Wet-Waste-Biomass-Opt::pyrolysis::0344,train,43.95,5.81,1.12,41.12,82.63,9.98,7.39,16.86,550,30,10.0,34.98,25.05,51.98,53.25
Wet-Waste-Biomass-Opt::pyrolysis::0345,train,43.95,5.81,1.12,41.12,82.63,9.98,7.39,16.86,600,30,10.0,35.89,25.16,53.56,55.1
Wet-Waste-Biomass-Opt::pyrolysis::0346,train,55.82,5.62,0.84,37.73,75.82,20.32,3.86,23.06,500,60,10.0,32.2,33.72,47.09,50.68
Wet-Waste-Biomass-Opt::pyrolysis::0347,train,50.52,5.81,0.23,43.44,87.83,11.73,0.44,20.18,500,60,10.0,22.3,33.71,37.25,39.42
Wet-Waste-Biomass-Opt::pyrolysis::0348,train,53.42,6.12,1.4,39.06,76.56,18.0,5.44,21.65,500,60,10.0,31.9,32.6,48.05,50.66
Wet-Waste-Biomass-Opt::pyrolysis::0349,train,40.8,4.1,3.9,42.0,84.56,5.59,9.86,16.21,300,30,5.0,52.3,24.13,77.89,66.27
Wet-Waste-Biomass-Opt::pyrolysis::0350,train,40.8,4.1,3.9,42.0,84.56,5.59,9.86,16.21,400,30,5.0,33.8,26.6,55.47,44.32
Wet-Waste-Biomass-Opt::pyrolysis::0351,train,40.8,4.1,3.9,42.0,84.56,5.59,9.86,16.21,500,30,5.0,32.6,25.81,51.93,45.54
Wet-Waste-Biomass-Opt::pyrolysis::0352,test,40.8,4.1,3.9,42.0,84.56,5.59,9.86,16.21,600,30,5.0,30.3,25.78,48.2,43.37
Wet-Waste-Biomass-Opt::pyrolysis::0353,test,42.5,5.1,2.2,40.5,85.71,4.33,9.96,16.51,600,60,5.0,28.8,30.63,53.43,43.03
Wet-Waste-Biomass-Opt::pyrolysis::0354,train,43.2,5.5,0.2,45.7,87.05,7.22,5.73,16.53,600,60,5.0,29.1,31.05,54.66,45.13
Wet-Waste-Biomass-Opt::pyrolysis::0355,train,42.0,5.5,0.1,44.9,77.28,15.32,7.41,15.9,350,10,5.0,42.1,22.86,60.53,61.55
Wet-Waste-Biomass-Opt::pyrolysis::0356,train,42.0,5.5,0.1,44.9,77.28,15.32,7.41,15.9,650,10,5.0,31.2,25.22,49.48,52.82
Wet-Waste-Biomass-Opt::pyrolysis::0357,train,40.86,5.27,1.03,48.07,70.9,24.8,4.3,15.49,250,30,5.0,71.2,13.37,61.46,88.52
Wet-Waste-Biomass-Opt::pyrolysis::0358,train,40.86,5.27,1.03,48.07,70.9,24.8,4.3,15.49,300,30,5.0,58.6,17.13,64.82,81.75
Wet-Waste-Biomass-Opt::pyrolysis::0359,train,40.86,5.27,1.03,48.07,70.9,24.8,4.3,15.49,350,30,5.0,41.2,24.12,64.16,65.24
Wet-Waste-Biomass-Opt::pyrolysis::0360,train,40.86,5.27,1.03,48.07,70.9,24.8,4.3,15.49,500,30,5.0,33.5,27.49,59.46,58.45
Wet-Waste-Biomass-Opt::pyrolysis::0361,train,40.86,5.27,1.03,48.07,70.9,24.8,4.3,15.49,600,30,5.0,29.6,25.96,49.6,52.34
Wet-Waste-Biomass-Opt::pyrolysis::0362,train,35.7,5.27,9.61,40.98,68.3,23.5,8.2,13.54,250,30,5.0,65.1,20.1,96.63,95.37
Wet-Waste-Biomass-Opt::pyrolysis::0363,validation,35.7,5.27,9.61,40.98,68.3,23.5,8.2,13.54,300,30,5.0,49.8,18.25,67.12,74.73
Wet-Waste-Biomass-Opt::pyrolysis::0364,train,35.7,5.27,9.61,40.98,68.3,23.5,8.2,13.54,350,30,5.0,40.5,21.83,65.29,64.66
Wet-Waste-Biomass-Opt::pyrolysis::0365,test,35.7,5.27,9.61,40.98,68.3,23.5,8.2,13.54,500,30,5.0,33.3,22.56,55.47,56.29
Wet-Waste-Biomass-Opt::pyrolysis::0366,validation,35.7,5.27,9.61,40.98,68.3,23.5,8.2,13.54,600,30,5.0,31.1,21.5,49.37,49.31
Wet-Waste-Biomass-Opt::pyrolysis::0367,validation,51.88,6.21,0.16,41.76,84.75,15.09,0.16,20.71,350,60,10.0,32.7,33.6,53.07,47.74
Wet-Waste-Biomass-Opt::pyrolysis::0368,train,51.88,6.21,0.16,41.76,84.75,15.09,0.16,20.71,400,60,10.0,27.9,33.47,45.1,41.87
Wet-Waste-Biomass-Opt::pyrolysis::0369,train,51.88,6.21,0.16,41.76,84.75,15.09,0.16,20.71,500,60,10.0,23.3,35.16,39.57,38.53
Wet-Waste-Biomass-Opt::pyrolysis::0370,train,51.88,6.21,0.16,41.76,84.75,15.09,0.16,20.71,600,60,10.0,20.7,35.86,35.85,36.53
