sample_id,dataset_scope,data_tier,row_origin,recommended_split,recommended_sample_weight,recommended_ml_use,source_repo,source_file,source_dataset_kind,reference_label,pathway,feedstock_name,feedstock_group,manure_subtype,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,process_temperature_c,residence_time_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct
Waste2Energy::mixed_htc::0015,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.1,74.798,11.927,13.889,180.0,120.0,43.24699999999999,18.075,48.212917431192665,58.2065
Waste2Energy::mixed_htc::0016,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.1,74.798,11.927,13.889,190.0,15.0,43.24699999999999,18.075,48.212917431192665,58.2065
Waste2Energy::mixed_htc::0017,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,200.0,60.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0018,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,180.0,60.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0019,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,180.0,120.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0020,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,190.0,15.0,43.405,19.925,51.60636959370905,58.5275
Waste2Energy::mixed_htc::0021,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,200.0,60.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0022,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,180.0,60.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0023,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,180.0,120.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0024,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,dairy_manure_plus_food_waste,mixed_manure_wet_waste,dairy,0.3,0.7,44.831,6.268999999999999,2.941,35.081,83.89999999999999,77.262,13.603,10.581,190.0,15.0,43.563,21.775,54.99982175622543,58.8485
Waste2Energy::mixed_htc::0025,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,200.0,60.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0026,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,180.0,60.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0027,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,180.0,120.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0028,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,80.6,74.798,11.927,13.889,190.0,15.0,47.202,14.038604,39.11399079559018,58.2065
Waste2Energy::mixed_htc::0029,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,200.0,60.0,46.23,17.04186,45.10713628256442,58.5275
Waste2Energy::mixed_htc::0030,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,180.0,60.0,46.23,17.04186,45.10713628256442,58.5275
Waste2Energy::mixed_htc::0031,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,180.0,120.0,46.23,17.04186,45.10713628256442,58.5275
Waste2Energy::mixed_htc::0032,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,190.0,15.0,46.23,17.04186,45.10713628256442,58.5275
Waste2Energy::mixed_htc::0033,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.39999999999999,77.262,13.603,10.581,200.0,60.0,45.258,20.045116,51.100281769538654,58.8485
Waste2Energy::mixed_htc::0034,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.39999999999999,77.262,13.603,10.581,180.0,60.0,45.258,20.045116,51.100281769538654,58.8485
Waste2Energy::mixed_htc::0035,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.39999999999999,77.262,13.603,10.581,180.0,120.0,45.258,20.045116,51.100281769538654,58.8485
Waste2Energy::mixed_htc::0036,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,goat_manure_plus_food_waste,mixed_manure_wet_waste,goat,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.39999999999999,77.262,13.603,10.581,190.0,15.0,45.258,20.045116,51.100281769538654,58.8485
Waste2Energy::mixed_htc::0037,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.8,74.798,11.927,13.889,200.0,60.0,45.858,16.185,45.1485,58.2065
Waste2Energy::mixed_htc::0038,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.8,74.798,11.927,13.889,180.0,60.0,45.858,16.185,45.1485,58.2065
Waste2Energy::mixed_htc::0039,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.8,74.798,11.927,13.889,180.0,120.0,45.858,16.185,45.1485,58.2065
Waste2Energy::mixed_htc::0040,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,77.8,74.798,11.927,13.889,190.0,15.0,45.858,16.185,45.1485,58.2065
Waste2Energy::mixed_htc::0041,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,200.0,60.0,45.27,18.575,49.4175,58.5275
Waste2Energy::mixed_htc::0042,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,180.0,60.0,45.27,18.575,49.4175,58.5275
Waste2Energy::mixed_htc::0043,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,180.0,120.0,45.27,18.575,49.4175,58.5275
Waste2Energy::mixed_htc::0044,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.5,0.5,44.085,6.074999999999999,3.115,34.095,81.0,76.03,12.765,12.235,190.0,15.0,45.27,18.575,49.4175,58.5275
Waste2Energy::mixed_htc::0045,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.3,0.7,44.831,6.268999999999999,2.941,35.081,84.19999999999999,77.262,13.603,10.581,200.0,60.0,44.682,20.965,53.6865,58.8485
Waste2Energy::mixed_htc::0046,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.3,0.7,44.831,6.268999999999999,2.941,35.081,84.19999999999999,77.262,13.603,10.581,180.0,60.0,44.682,20.965,53.6865,58.8485
Waste2Energy::mixed_htc::0047,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.3,0.7,44.831,6.268999999999999,2.941,35.081,84.19999999999999,77.262,13.603,10.581,180.0,120.0,44.682,20.965,53.6865,58.8485
Waste2Energy::mixed_htc::0048,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,poultry_manure_plus_food_waste,mixed_manure_wet_waste,poultry,0.3,0.7,44.831,6.268999999999999,2.941,35.081,84.19999999999999,77.262,13.603,10.581,190.0,15.0,44.682,20.965,53.6865,58.8485
Waste2Energy::mixed_htc::0049,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,79.89999999999999,74.798,11.927,13.889,200.0,60.0,45.9,13.011102,37.47711505366901,58.2065
Waste2Energy::mixed_htc::0050,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,79.89999999999999,74.798,11.927,13.889,180.0,60.0,45.9,13.011102,37.47711505366901,58.2065
Waste2Energy::mixed_htc::0051,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,79.89999999999999,74.798,11.927,13.889,180.0,120.0,45.9,13.011102,37.47711505366901,58.2065
Waste2Energy::mixed_htc::0052,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.7,0.3,43.339,5.880999999999999,3.289,33.108999999999995,79.89999999999999,74.798,11.927,13.889,190.0,15.0,45.9,13.011102,37.47711505366901,58.2065
Waste2Energy::mixed_htc::0053,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,200.0,60.0,45.3,16.30793,43.937939324049296,58.5275
Waste2Energy::mixed_htc::0054,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,180.0,60.0,45.3,16.30793,43.937939324049296,58.5275
Waste2Energy::mixed_htc::0055,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,180.0,120.0,45.3,16.30793,43.937939324049296,58.5275
Waste2Energy::mixed_htc::0056,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.5,0.5,44.085,6.074999999999999,3.115,34.095,82.5,76.03,12.765,12.235,190.0,15.0,45.3,16.30793,43.937939324049296,58.5275
Waste2Energy::mixed_htc::0057,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.1,77.262,13.603,10.581,200.0,60.0,44.7,19.604758,50.39876359442958,58.8485
Waste2Energy::mixed_htc::0058,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.1,77.262,13.603,10.581,180.0,60.0,44.7,19.604758,50.39876359442958,58.8485
Waste2Energy::mixed_htc::0059,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.1,77.262,13.603,10.581,180.0,120.0,44.7,19.604758,50.39876359442958,58.8485
Waste2Energy::mixed_htc::0060,paper1_htc_scope,synthetic_blended_reference,synthetic,augmentation,0.35,augmentation_or_scenario_screening,Waste2EnergyDerived,mixed_feature_generation,synthetic_blended_reference,weighted_blend_from_repository_references,htc,swine_manure_plus_food_waste,mixed_manure_wet_waste,swine,0.3,0.7,44.831,6.268999999999999,2.941,35.081,85.1,77.262,13.603,10.581,190.0,15.0,44.7,19.604758,50.39876359442958,58.8485
