,2025_supply,2030_supply,2035_supply,2040_supply,2045_supply,2050_supply,2025_price,2030_price,2035_price,2040_price,2045_price,2050_price,product_price,GCAM,Units_supply,Units_price,colors
289,,0.02985282666666667,0.1310782,0.4370116666666667,4.359336666666667,14.992193333333335,,331.1368363636363,275.8076181818181,231.76284545454538,206.41734545454543,197.2440545454545,TEW,MO,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
291,,0.08530720000000001,0.19082506666666668,0.381502,2.728553666666667,6.41003,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,177.30370909090905,BECCS,MT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
293,0.0912505,0.16866080000000003,0.4632613333333334,1.288507,0.5312706666666667,2.0296283333333336,373.2185181818181,348.9111272727272,324.1412454545454,297.98721818181815,279.09496363636356,260.13449999999995,DAC,MT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
295,,,0.060273400000000005,0.21421033333333336,2.2800836666666666,9.808516666666668,,,239.9229818181818,199.19549999999995,171.74050909090906,153.86390454545452,TEW,MT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
297,,0.17149953333333334,0.3825946666666667,0.7668173333333335,5.54774,6.6913,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,216.3758727272727,BECCS,NE,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
299,0.19060946666666667,0.3087340666666667,0.783607,2.145894666666667,0.9848153333333334,3.4698436666666668,371.2520999999999,354.27302727272723,332.5442727272727,305.61998181818177,287.8290545454545,269.32442727272723,DAC,NE,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
301,,,0.07900016666666666,0.270017,2.696719666666667,10.371826666666667,,,276.4414636363636,232.7177727272727,205.73359090909088,186.96610909090904,TEW,NE,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
303,,0.07696700000000001,0.1710613666666667,0.33969173333333336,2.511432,6.360126666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,171.64401818181815,BECCS,NV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
305,0.08252603333333333,0.15217143333333333,0.415283,1.1472926666666667,0.4889976666666667,1.8270743333333335,373.2185181818181,348.9111272727272,324.1412454545454,297.98721818181815,279.09496363636356,260.13449999999995,DAC,NV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
307,,,0.06965346666666668,0.2498587666666667,2.5333733333333335,7.645476666666667,,,220.44679090909085,182.0500636363636,161.2947027272727,161.4296236363636,TEW,NV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
309,,0.021715063333333336,0.044234300000000004,0.08008770000000001,0.6979756666666667,3.2252513333333335,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,NH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
311,,,0.0342111,0.05819183333333333,0.06784286666666668,0.2385152,,,391.047709090909,376.9101272727272,351.82415454545446,352.1618727272727,DAC,NH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
313,,,,0.04095006666666667,0.3044367333333333,1.1645883333333333,,,,221.3784272727272,213.30147272727268,207.58189090909087,OEW,NH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
315,,,,0.042097,0.29993626666666673,0.45005766666666674,,,,203.62576363636362,214.36287272727267,284.98756363636363,TEW,NH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
317,,0.16595333333333334,0.34097103333333334,0.6271540000000001,5.353993333333334,6.904920000000001,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,219.12087272727268,BECCS,NJ,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
319,0.14605616666666668,0.22264403333333335,0.5194273333333335,1.1073113333333333,0.827431,3.1366023333333337,388.14466363636353,372.21867272727263,348.3637909090908,326.4653454545454,301.4359363636363,285.04745454545446,DAC,NJ,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
321,0.025651376666666666,0.07661756666666666,0.2192369666666667,0.5048890000000001,3.7860166666666673,13.376586666666666,234.14350909090905,217.71010909090907,203.92521818181817,190.29338181818179,181.57093636363632,175.7731636363636,OEW,NJ,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
323,,0.035773943333333336,0.14328380000000002,0.38162300000000005,1.2333676666666666,1.441927666666667,,260.5121454545454,218.1426545454545,193.92842727272725,263.88100909090906,369.33559090909085,TEW,NJ,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
325,,0.13487613333333334,0.3028091,0.6149586666666668,4.159906666666667,6.968096666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,196.27082727272725,BECCS,NM,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
327,0.17843870000000003,0.3082588666666667,0.8421673333333334,2.4928053333333335,0.8874726666666668,3.3262973333333337,359.5035,340.9439727272727,317.7545454545454,291.02489999999995,270.72188181818177,251.13589090909088,DAC,NM,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
329,,,0.09034593333333334,0.3309771666666667,3.1646523333333336,10.497006666666667,,,244.52293636363632,202.02700909090905,177.2005636363636,171.21313636363635,TEW,NM,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
331,,0.280544,0.5731293333333334,1.040809,5.828826666666667,7.663773333333334,,212.00050909090905,193.72379999999995,177.02421818181816,184.28931818181815,248.9631818181818,BECCS,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
333,0.20174,0.3342023666666667,0.7467680000000001,1.4775530000000001,1.1851326666666668,4.389183333333333,402.16911818181813,379.98619090909085,357.36739090909083,337.5102272727272,313.40579999999994,299.7922636363636,DAC,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
335,0.03901333333333334,0.11453346666666668,0.32568763333333334,0.7403440000000001,5.289423333333334,18.805673333333335,242.0241545454545,226.82018181818177,212.49793636363634,198.31044545454543,190.3532727272727,184.5804545454545,OEW,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
337,0.012575053333333334,0.054627100000000005,0.2329660666666667,0.7521470000000001,8.589056666666668,29.04685666666667,327.68479090909085,269.4974454545454,220.5748909090909,183.12643636363632,161.94950999999998,159.67947818181815,TEW,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
339,,0.20519253333333334,0.4279366666666667,0.8045326666666668,5.742513333333334,6.97026,,212.00050909090905,193.72379999999995,177.02421818181816,163.41550636363635,220.2155454545454,BECCS,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
341,0.23149536666666667,0.3478409,0.8493283333333335,2.041446,1.0413370000000002,3.769883333333333,371.7378818181818,357.79827272727266,334.15300909090905,309.78739090909085,288.7107818181818,270.2843454545454,DAC,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
343,0.022432960000000002,0.06869206666666668,0.20123693333333337,0.47827633333333336,3.1520353333333335,10.397713333333334,262.9693363636363,242.3319272727272,226.3410545454545,210.53318181818176,199.5864545454545,192.73060909090904,OEW,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
345,,0.03407286666666667,0.14436803333333334,0.465245,3.966306666666667,10.434453333333334,,284.18901818181814,234.71247272727265,197.24904545454544,184.86992727272724,192.5043545454545,TEW,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
347,,0.16791573333333334,0.374286,0.7495656666666667,5.432203333333334,6.668713333333334,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,215.12481818181817,BECCS,ND,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
349,0.18673306666666667,0.30228220000000006,0.7665900000000001,2.097623,0.964304,3.3984353333333335,371.2520999999999,354.27302727272723,332.5442727272727,305.61998181818177,287.8290545454545,269.32442727272723,DAC,ND,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
351,,,0.07930963333333334,0.2714143666666667,2.6928146666666666,10.112116666666667,,,274.0691181818181,230.56169999999995,204.3943636363636,187.25059090909087,TEW,ND,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
353,,0.4312733333333334,0.9518886666666667,1.8678366666666668,7.194916666666668,9.962186666666666,,212.00050909090905,193.72379999999995,177.02421818181816,199.62139090909088,259.94650909090905,BECCS,OH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
355,0.47725333333333336,0.7289883333333333,1.8611486666666668,4.7284966666666675,2.4069136666666666,9.06873,372.24529090909084,357.9696272727272,334.9249363636363,309.88887272727266,287.5612090909091,268.2164454545454,DAC,OH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
357,0.016331333333333333,0.0688996,0.3077807333333334,1.0284376666666666,8.391973333333334,21.918783333333334,346.29089999999997,287.8739727272727,238.0580454545454,200.49979090909088,189.63957272727268,199.86095454545452,TEW,OH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
359,,0.2544619,0.576631,1.1727906666666668,6.1556733333333336,7.782316666666667,,212.00050909090905,193.72379999999995,177.02421818181816,173.86663636363633,234.32318181818178,BECCS,OK,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
361,0.3237234,0.568667,1.5997006666666669,4.67445,1.5600896666666668,5.968563333333334,361.7244545454545,342.1534363636363,317.8693363636363,291.6504272727272,274.7412272727272,255.99370909090908,DAC,OK,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
363,,0.028726903333333338,0.135795,0.5032683333333333,5.006136666666667,18.263263333333335,,323.19629999999995,264.5897181818181,217.87148181818176,186.26904545454542,176.3304818181818,TEW,OK,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
365,,0.07919303333333333,0.1687612666666667,0.32772483333333335,2.280817,6.287380000000001,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,167.64962727272726,BECCS,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
367,0.084392,0.15475973333333334,0.4042023333333334,1.0879696666666667,0.440968,1.6694993333333334,373.882309090909,349.56826363636355,324.7917272727272,298.6676454545454,279.7520999999999,260.83322727272724,DAC,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
369,,,0.0477081,0.11688930000000002,0.6974586666666667,2.3417790000000003,,,268.1831727272727,249.61865454545452,240.1059818181818,233.01057272727266,OEW,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
371,,,0.062119566666666674,0.21513543333333335,2.141637666666667,7.8058933333333345,,,227.98971818181815,189.0872454545454,165.19409999999996,155.98554,TEW,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
373,,0.3689436666666667,0.7577826666666667,1.389039666666667,6.536346666666667,8.817343333333334,,212.00050909090905,193.72379999999995,177.02421818181816,191.70081818181814,254.19864545454539,BECCS,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
375,0.32824953333333334,0.4999646666666667,1.1673933333333335,2.486275,1.691723,6.298306666666667,387.4875272727272,371.57650909090904,347.73659999999995,325.7982272727272,300.81040909090905,284.3653636363636,DAC,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
377,0.05090506666666667,0.15468163333333335,0.4428013333333334,1.0171773333333334,7.0155433333333335,24.253093333333336,243.2868545454545,224.81882727272725,210.53151818181814,196.39892727272724,187.2339545454545,181.42453636363632,OEW,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
379,0.017870673333333333,0.07812016666666667,0.33226893333333335,1.0342676666666668,7.3986,12.919976666666667,320.1518454545454,262.0726363636363,215.07324545454543,181.3097454545454,183.94494545454543,223.80234545454542,TEW,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
381,,,0.03499829666666667,0.06364233333333334,0.603647,2.8966263333333337,,,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
383,,,,0.046242533333333335,0.058674366666666665,0.21421253333333334,,,,376.9101272727272,351.82415454545446,352.1618727272727,DAC,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
385,,,,,0.23309000000000002,0.9237909999999999,,,,,222.14369999999997,216.3542454545454,OEW,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
387,,,,,0.0846725,0.10218010000000001,,,,,311.3345727272727,450.7156909090908,TEW,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
389,,0.12179676666666667,0.25407323333333337,0.477653,3.5205243333333334,6.463746666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,189.6595363636363,BECCS,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
391,0.13682900000000003,0.2064689,0.5042583333333334,1.2120093333333335,0.6192340000000001,2.233286,371.7378818181818,357.79827272727266,334.15300909090905,309.78739090909085,288.7107818181818,270.2843454545454,DAC,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
393,0.014818466666666667,0.04320213333333334,0.12676253333333334,0.30192030000000003,1.9281899999999998,6.29134,253.40342727272724,237.70369090909088,221.91910909090907,206.27094545454543,197.71153636363633,191.3747454545454,OEW,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
395,,,0.07769630000000001,0.2480225,2.0528566666666666,5.32697,,,242.5232454545454,204.45758181818178,193.62564545454543,202.28986363636358,TEW,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
397,,0.07605803333333334,0.1695694,0.3396096,2.457601666666667,6.138696666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,171.41942727272726,BECCS,SD,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
399,0.08456360000000002,0.13691993333333335,0.34730116666666666,0.9503816666666668,0.4362636666666667,1.5827790000000002,371.2520999999999,354.27302727272723,332.5442727272727,305.61998181818177,287.8290545454545,269.32442727272723,DAC,SD,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
401,,,0.03572649666666667,0.12235886666666668,1.2415040000000002,5.1480733333333335,,,274.59149999999994,230.94599999999997,203.11169999999996,181.77556363636361,TEW,SD,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
403,,0.2091928666666667,0.4671553333333333,0.9241393333333333,5.867766666666667,7.179406666666668,,212.00050909090905,193.72379999999995,177.02421818181816,169.1901545454545,224.31474545454543,BECCS,TN,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
405,0.2347334,0.35865830000000004,0.939169,2.382662333333333,1.1890303333333334,4.136036666666667,371.05745454545445,357.12949090909086,333.4925454545454,309.09864545454536,288.0503181818181,269.5839545454545,DAC,TN,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
407,,0.02405373666666667,0.10538000000000002,0.34882283333333336,3.06009,8.75182,,321.2265545454545,268.4110909090909,227.39080909090904,210.19379999999998,209.98584545454543,TEW,TN,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
409,,1.444985666666667,3.1373943333333334,4.482573333333334,10.71015,18.155646666666666,,212.00050909090905,193.72379999999995,202.92370909090906,243.68612727272722,302.95317272727266,BECCS,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
411,2.6483636666666666,4.655786666666667,13.041013333333334,45.317433333333334,8.997156666666667,37.203100000000006,340.2186272727272,323.5356818181818,300.48599999999993,273.84619090909086,258.26290909090903,238.51720909090903,DAC,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
413,0.21102436666666669,0.6427483333333334,1.9862553333333335,5.489953333333334,25.476073333333336,91.59810000000002,234.55442727272722,220.42849090909087,204.98162727272725,189.6628636363636,182.55081818181813,176.63825454545452,OEW,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
415,0.0429209,0.1877975,0.8539813333333334,3.311014666666667,25.16954,84.8056,370.2489272727272,308.3766272727272,252.12076363636356,208.3920818181818,183.28947272727268,181.23321818181813,TEW,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
417,,0.12551513333333336,0.28092900000000004,0.5634933333333334,4.021416666666666,6.605133333333334,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,195.20110909090906,BECCS,UT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
419,0.1341860666666667,0.24815596666666667,0.6820073333333334,1.9031796666666667,0.7830020000000001,2.79081,373.2185181818181,348.9111272727272,324.1412454545454,297.98721818181815,279.09496363636356,260.13449999999995,DAC,UT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
421,,,0.0897479,0.3086607333333333,2.4277806666666666,6.021803333333334,,,239.0146363636363,200.84582727272723,191.39803636363632,201.3099818181818,TEW,UT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
423,,,,0.055778433333333335,0.496276,2.111266666666667,,,,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,VT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
425,,,,0.041383833333333335,,0.15857013333333334,,,,375.54428181818173,,350.34850909090903,DAC,VT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
427,,,,,0.3470976666666667,1.051262666666667,,,,,182.2363909090909,186.4969636363636,TEW,VT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
429,,0.18085613333333334,0.376002,0.7050596666666666,5.28066,6.808486666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,213.54103636363632,BECCS,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
431,0.20387033333333335,0.3065861333333334,0.7462473333333334,1.789032666666667,0.9288326666666666,3.357691333333334,371.7378818181818,357.79827272727266,334.15300909090905,309.78739090909085,288.7107818181818,270.2843454545454,DAC,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
433,0.02185593666666667,0.06530993333333333,0.19020320000000002,0.4497166666666667,2.9249183333333337,9.51214,254.26186363636359,236.28959999999995,220.89929999999998,205.64874545454543,196.97121818181816,191.01706363636362,OEW,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
435,,0.03424751,0.14674256666666669,0.4753723333333334,3.950026666666667,9.796086666666667,,272.0128636363636,223.58607272727266,187.41029999999998,178.20040909090906,189.15379090909087,TEW,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
437,,0.1419275,0.29901410000000006,0.5745996666666666,4.122653333333334,6.620643333333334,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,199.62305454545452,BECCS,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
439,0.15076710000000001,0.27735620000000005,0.7161696666666667,1.9075356666666665,0.7970636666666667,2.967877,373.882309090909,349.56826363636355,324.7917272727272,298.6676454545454,279.7520999999999,260.83322727272724,DAC,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
441,0.01635780666666667,0.04415803333333333,0.1301498,0.3149237666666667,1.8361603333333334,6.032583333333334,256.0818818181818,248.3193545454545,232.24862727272725,216.31431818181815,211.82083636363632,205.90993636363635,OEW,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
443,,0.028377470000000002,0.12722673333333334,0.44308000000000003,4.245303333333334,12.838320000000001,,267.1284272727272,217.23929999999996,179.20690909090905,160.18971545454542,160.0819118181818,TEW,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
445,,0.1990002666666667,0.4387056666666667,0.8655386666666667,6.129676666666667,7.46251,,212.00050909090905,193.72379999999995,177.02421818181816,166.29093545454543,220.97582727272723,BECCS,WV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
447,0.22046273333333335,0.3363719333333333,0.8577653333333334,2.191145,1.1853673333333334,4.17318,372.24529090909084,357.9696272727272,334.9249363636363,309.88887272727266,287.5612090909091,268.2164454545454,DAC,WV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
449,,0.036239353333333335,0.15908713333333335,0.4906330000000001,2.6457640000000002,3.0314533333333338,,275.57969999999995,229.12930909090903,198.56664545454544,220.03753636363632,298.37151818181815,TEW,WV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
451,,0.22015473333333335,0.48037366666666664,0.9202123333333334,6.120546666666668,7.663333333333333,,212.00050909090905,193.72379999999995,177.02421818181816,172.1713909090909,231.5964818181818,BECCS,WI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
453,0.20443463333333337,0.32081170000000003,0.7992196666666667,1.8576946666666667,1.1758596666666667,4.322120000000001,384.4280999999999,366.9948545454545,343.4893363636363,320.06699999999995,298.3814999999999,280.3110818181818,DAC,WI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
455,,0.03453512333333334,0.1676268,0.6108080000000001,6.470493333333334,17.483803333333334,,289.6307727272727,232.0839272727272,188.38851818181817,169.00881818181816,175.9245545454545,TEW,WI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
457,,0.1613560666666667,0.3632203666666667,0.7408720000000001,4.97651,7.1219133333333335,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,206.1694636363636,BECCS,WY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
459,0.21310923333333334,0.3687786666666667,1.0101813333333336,3.0031980000000003,1.0616906666666666,3.940493333333334,359.5035,340.9439727272727,317.7545454545454,291.02489999999995,270.72188181818177,251.13589090909088,DAC,WY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
461,,0.022903173333333332,0.10479956666666668,0.3726433333333333,3.356837,11.132330000000001,,299.4462272727272,247.26959999999994,206.63860909090906,184.44902727272722,177.6480818181818,TEW,WY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
